customer_id,age,gender,tenure_months,monthly_charges,total_charges,data_usage_gb,call_minutes,sms_count,num_complaints,contract_type,payment_method,internet_service,churn
2863,35,Female,9,73.3,667.57,8.2,400,179,1,Month-to-month,Electronic check,DSL,No
2864,53,Male,51,60.98,3224.46,34.1,552,128,0,One year,Bank transfer,Fiber optic,No
2865,19,Female,17,72.9,1182.75,38.6,309,96,2,One year,Bank transfer,Fiber optic,No
2866,31,Female,17,60.74,1010.97,19.4,308,123,1,One year,Electronic check,Fiber optic,No
2867,30,Male,20,64.86,1259.32,2.2,478,383,0,Two year,Electronic check,DSL,No
2868,46,Male,14,62.91,924.61,18.6,591,375,0,Two year,Electronic check,DSL,No
2869,29,Female,22,62.04,1431.16,41.9,124,50,2,One year,Credit card,Fiber optic,No
2870,56,Female,52,45.32,2268.11,7.6,83,251,0,One year,Credit card,DSL,No
2871,19,Male,27,66.2,1732.84,20.3,628,93,1,Month-to-month,Bank transfer,Fiber optic,Yes
2872,49,Female,43,66.48,2722.27,29.6,296,244,0,Two year,Credit card,Fiber optic,No
2873,30,Male,3,45.3,136.8,39.1,362,144,1,Two year,Mailed check,Fiber optic,No
2874,63,Female,8,63.7,519.07,4.6,283,16,2,Month-to-month,Electronic check,DSL,No
2875,44,Female,10,76.09,772.66,22.8,474,54,0,One year,Bank transfer,Fiber optic,No
2876,66,Female,29,39.44,1116.31,24.8,124,304,1,Two year,Credit card,Fiber optic,No
2877,58,Female,40,62.84,2439.02,16.2,345,349,0,Month-to-month,Bank transfer,Fiber optic,No
2878,34,Female,65,97.25,6040.42,14.5,126,26,0,Month-to-month,Credit card,DSL,Yes
2879,57,Male,21,96.67,2057,26.2,502,66,4,Month-to-month,Bank transfer,Fiber optic,Yes
2880,48,Male,24,61.69,1442.88,29.2,297,384,0,Month-to-month,Electronic check,Fiber optic,No
2881,51,Female,73,68.06,4764.04,48,294,220,0,Month-to-month,Electronic check,Fiber optic,No
2882,41,Female,60,88.1,5209.1,30.2,123,120,1,Month-to-month,Electronic check,Fiber optic,Yes
2883,62,Female,26,97.38,2442.88,3,407,281,1,Month-to-month,Credit card,DSL,No
2884,52,Male,9,50.73,456.86,10,165,74,0,Two year,Bank transfer,DSL,No
2885,65,Male,20,71.28,1375.58,23.8,147,288,1,Month-to-month,Bank transfer,Fiber optic,Yes
2886,23,Male,56,61.34,3602.87,11.1,117,140,3,Month-to-month,Bank transfer,DSL,No
2887,36,Male,36,78.92,2794.4,41.8,138,197,2,Month-to-month,Mailed check,Fiber optic,No
2888,47,Male,36,63.68,2286.72,29.8,455,375,0,Month-to-month,Credit card,Fiber optic,No
2889,24,Male,73,64.02,4718.62,48.2,72,308,0,Two year,Electronic check,Fiber optic,Yes
2890,27,Male,22,54.71,1245.82,9.7,457,31,0,Two year,Electronic check,DSL,No
2891,58,Male,1,55.14,57.61,12.2,572,378,0,One year,Bank transfer,DSL,No
2892,49,Female,69,75.07,5110.92,3.2,83,190,0,Month-to-month,Bank transfer,DSL,No
2893,51,Male,73,56.72,4108.9,44.7,321,234,0,One year,Mailed check,Fiber optic,No
2894,45,Male,37,67.72,2418.18,17.7,203,345,4,Month-to-month,Credit card,DSL,No
2895,32,Male,83,79.5,6393.71,11.1,481,239,0,Month-to-month,Bank transfer,DSL,No
2896,47,Male,72,82.94,6104.38,30.3,407,251,0,Month-to-month,Bank transfer,Fiber optic,Yes
2897,54,Female,13,48.54,626.94,3.3,646,310,0,Two year,Credit card,DSL,No
2898,46,Male,43,88.21,3922.85,31.7,386,384,1,Month-to-month,Bank transfer,Fiber optic,No
2899,39,Female,37,77.93,2891.81,5.1,99,87,0,One year,Electronic check,DSL,No
2900,21,Female,74,81.66,5911.53,28.9,347,185,0,Month-to-month,Credit card,Fiber optic,Yes
2901,37,Female,25,91.25,2322.15,16.1,130,227,0,Month-to-month,Electronic check,DSL,No
2902,49,Male,21,77.9,1631.44,17.6,615,343,0,One year,Mailed check,DSL,No
2903,53,Male,41,66.15,2817.98,44.1,377,351,1,Month-to-month,Bank transfer,Fiber optic,No
2904,67,Male,73,36.51,2631.07,17.9,136,244,1,Two year,Bank transfer,DSL,No
2905,21,Female,42,96.84,3967.5,21.6,559,52,0,Month-to-month,Credit card,Fiber optic,Yes
2906,44,Female,42,81.26,3392.25,47.1,352,296,0,Month-to-month,Mailed check,Fiber optic,No
2907,34,Female,2,53.87,111.5,13.9,331,262,0,One year,Credit card,DSL,No
2908,29,Female,68,57.55,4040.35,43.1,539,24,0,Two year,Mailed check,Fiber optic,Yes
2909,39,Male,8,64.98,540.29,16.7,132,288,4,Month-to-month,Credit card,Fiber optic,Yes
2910,34,Male,61,61.81,3902.24,13.2,467,95,0,One year,Credit card,DSL,No
2911,27,Male,14,65.11,896.06,19.3,431,146,0,Two year,Bank transfer,DSL,No
2912,18,Female,77,83.07,6455.39,19.4,53,97,4,Month-to-month,Bank transfer,DSL,Yes
2913,39,Female,21,40.12,867.35,14,157,193,0,Two year,Mailed check,DSL,No
2914,43,Male,24,76.46,1897.27,11.1,653,360,1,Month-to-month,Electronic check,DSL,Yes
2915,35,Male,50,96.44,4774.63,12.3,473,266,4,Month-to-month,Electronic check,DSL,Yes
2916,67,Female,82,58.28,4785.46,17.3,653,175,3,One year,Credit card,Fiber optic,No
2917,31,Male,45,66.84,2944.84,29.9,622,181,4,Month-to-month,Bank transfer,Fiber optic,No
2918,64,Male,64,77.42,5052.9,6.3,469,67,2,One year,Credit card,DSL,No
2919,46,Female,64,97.27,6332.27,42.1,451,66,1,Month-to-month,Mailed check,Fiber optic,No
2920,29,Female,26,75.63,1984.15,28.6,409,342,0,Month-to-month,Credit card,Fiber optic,No
2921,53,Female,32,36.95,1197.45,12.7,436,385,0,Two year,Credit card,DSL,No
2922,52,Male,57,48.43,2870.56,13.4,351,142,0,One year,Credit card,DSL,No
2923,69,Female,53,55.29,3024.16,38.6,555,201,3,One year,Mailed check,Fiber optic,Yes
2924,29,Male,33,97.51,3097.1,13.4,589,271,0,Month-to-month,Mailed check,Fiber optic,No
2925,24,Male,52,82.89,4371.81,31.8,370,346,0,Month-to-month,Credit card,Fiber optic,No
2926,46,Female,18,76.11,1323.62,31.7,101,169,1,One year,Bank transfer,Fiber optic,No
2927,28,Male,35,40.49,1367.32,14.5,640,227,0,Two year,Mailed check,Fiber optic,No
2928,50,Female,12,91.39,1091.11,10.9,61,251,1,Month-to-month,Electronic check,DSL,No
2929,23,Female,51,70.94,3612.71,20,401,296,1,Month-to-month,Credit card,Fiber optic,No
2930,64,Male,10,91.52,878.97,16.7,74,121,0,Month-to-month,Bank transfer,Fiber optic,No
2931,32,Male,52,88.54,4609.52,12.1,301,128,0,Month-to-month,Mailed check,DSL,No
2932,49,Female,34,50.05,1646.65,2.9,536,291,0,Two year,Credit card,DSL,No
2933,68,Female,67,61.55,4144.73,35.8,304,220,0,Month-to-month,Bank transfer,Fiber optic,No
2934,28,Female,39,90.98,3666.06,39.2,287,189,0,Month-to-month,Electronic check,Fiber optic,Yes
2935,40,Female,8,65.3,500.77,19.1,571,210,0,Month-to-month,Mailed check,Fiber optic,Yes
2936,43,Female,29,98.48,2827.15,11.3,496,329,2,Month-to-month,Mailed check,DSL,Yes
2937,51,Female,22,63.26,1354.66,24.9,612,193,2,Month-to-month,Electronic check,Fiber optic,No
2938,63,Male,70,50.44,3557.16,13.5,332,184,0,Two year,Mailed check,DSL,No
2939,51,Male,61,72.45,4593.36,2.2,67,270,0,One year,Bank transfer,DSL,No
2940,46,Male,43,89.43,3729.08,11.8,486,60,0,Month-to-month,Mailed check,Fiber optic,Yes
2941,21,Male,49,56.5,2817.31,23.1,553,254,4,One year,Credit card,Fiber optic,No
2942,34,Female,29,49.12,1366.52,2.3,232,372,0,One year,Electronic check,DSL,No
2943,52,Male,81,63.02,5128,39.4,275,286,0,Month-to-month,Credit card,Fiber optic,Yes
2944,30,Male,31,98.66,3112.31,39.2,508,288,0,Month-to-month,Mailed check,Fiber optic,No
2945,58,Female,53,60.15,3242.43,12.9,694,73,1,Month-to-month,Credit card,Fiber optic,No
2946,56,Male,34,97.65,3399.2,25.9,357,65,1,Month-to-month,Bank transfer,Fiber optic,Yes
2947,32,Female,38,52.57,1981.15,13.7,280,348,4,Two year,Credit card,Fiber optic,No
2948,46,Female,57,70.33,4113.05,18.1,275,250,2,Month-to-month,Bank transfer,DSL,Yes
2949,46,Female,4,45.22,180.39,10.7,365,200,0,Two year,Bank transfer,Fiber optic,Yes
2950,28,Female,2,46.11,90.59,17.4,330,315,2,Two year,Bank transfer,DSL,Yes
2951,69,Female,12,89.21,1051.46,16.1,274,256,4,Month-to-month,Electronic check,Fiber optic,Yes
2952,49,Male,35,39.68,1343.76,36.6,562,19,1,Two year,Credit card,Fiber optic,No
2953,19,Male,70,99.31,7105.04,18.6,184,256,0,Month-to-month,Bank transfer,Fiber optic,No
2954,64,Male,72,84.72,5891,2,573,371,0,Month-to-month,Bank transfer,DSL,No
2955,31,Female,21,64.97,1382.95,10.2,443,260,2,One year,Credit card,Fiber optic,No
2956,37,Male,61,82.83,5136.18,3.5,249,236,4,Month-to-month,Mailed check,DSL,Yes
2957,39,Male,35,67.14,2299.76,40.2,611,160,4,Month-to-month,Electronic check,Fiber optic,Yes
2958,28,Male,48,72.56,3478.92,14.3,458,367,0,One year,Bank transfer,DSL,No
2959,44,Male,15,68.3,1042.01,27.8,401,356,1,Two year,Mailed check,Fiber optic,No
2960,20,Female,71,95.17,6419.33,29.9,359,109,1,Month-to-month,Mailed check,Fiber optic,Yes
2961,34,Male,15,70.06,1027.23,6.3,604,265,0,Month-to-month,Mailed check,DSL,No
2962,61,Female,6,59.51,352.76,13.4,204,365,3,One year,Bank transfer,Fiber optic,Yes
2963,45,Female,81,50.8,4292.09,32.8,292,197,2,One year,Bank transfer,Fiber optic,No
2964,46,Male,68,65.84,4461.11,43.4,397,142,0,Month-to-month,Bank transfer,Fiber optic,Yes
2965,38,Female,22,37.12,817.21,13.6,391,144,0,Two year,Credit card,DSL,No
2966,64,Female,32,53.38,1736.19,35.2,500,62,1,One year,Bank transfer,Fiber optic,No
2967,33,Female,22,53.48,1170.85,33.6,471,282,1,One year,Electronic check,Fiber optic,No
2968,54,Female,27,42.09,1128.75,8.4,369,149,0,Two year,Credit card,DSL,No
2969,37,Female,15,69.88,1097.92,15.9,406,272,0,Two year,Electronic check,Fiber optic,No
2970,23,Female,44,74.66,3387.64,18.1,173,377,4,Month-to-month,Mailed check,Fiber optic,No
2971,36,Female,9,97.71,897.13,18.5,447,92,0,Month-to-month,Credit card,DSL,No
2972,22,Male,34,40.78,1383.82,17.4,113,45,1,Two year,Credit card,DSL,No
2973,20,Male,73,64.73,4652.67,30.9,272,288,1,Two year,Credit card,Fiber optic,No
2974,18,Female,15,51.27,776.12,7,502,55,0,One year,Electronic check,DSL,Yes
2975,55,Female,62,90.04,5552.45,35.5,98,189,0,Month-to-month,Electronic check,Fiber optic,No
2976,32,Male,45,72.49,3251.15,43.6,505,195,3,One year,Mailed check,Fiber optic,Yes
2977,51,Male,72,93.39,6536.88,12,485,299,1,Month-to-month,Bank transfer,Fiber optic,No
2978,52,Male,58,58.39,3485.26,28.5,554,185,4,Two year,Electronic check,Fiber optic,No
2979,66,Male,19,79.69,1558.18,18.6,387,202,3,Month-to-month,Mailed check,Fiber optic,Yes
2980,42,Female,16,64.44,1010.51,14.7,680,59,0,Two year,Bank transfer,DSL,No
2981,41,Female,75,95.79,7032.75,31.8,423,326,0,Month-to-month,Credit card,Fiber optic,No
2982,29,Male,8,56.22,439.78,45.4,465,210,0,Two year,Bank transfer,Fiber optic,No
2983,35,Male,33,71.79,2289.15,36.8,405,85,1,Month-to-month,Electronic check,Fiber optic,No
2984,32,Male,74,42.8,3280.66,15.4,548,384,3,Two year,Mailed check,Fiber optic,No
2985,61,Male,18,62.38,1096.52,43.9,201,168,1,Two year,Credit card,Fiber optic,No
2986,33,Female,35,78.92,2817.07,22.7,391,120,2,One year,Credit card,Fiber optic,No
2987,44,Male,43,49.67,2050.31,39.7,307,19,1,One year,Bank transfer,Fiber optic,No
2988,25,Male,50,98.21,5026.08,11.8,265,187,0,Month-to-month,Bank transfer,DSL,No
2989,63,Male,3,73.02,211.33,39.2,313,387,0,Month-to-month,Electronic check,Fiber optic,Yes
2990,42,Female,59,35.81,2040.7,4.6,150,274,0,Two year,Credit card,DSL,No
2991,34,Female,28,96.92,2803.73,19.3,178,151,5,Month-to-month,Bank transfer,DSL,No
2992,46,Female,46,42.86,1930.34,30.4,351,366,1,Two year,Credit card,Fiber optic,No
2993,25,Male,64,76.63,4743.65,12.4,309,94,0,One year,Mailed check,Fiber optic,No
2994,32,Male,70,86.34,6066.1,28.1,633,373,1,Month-to-month,Mailed check,Fiber optic,No
2995,44,Male,47,92.04,4141.97,48.7,593,197,1,Month-to-month,Electronic check,Fiber optic,Yes
2996,63,Female,14,66.76,954.31,7.2,80,46,0,Month-to-month,Credit card,DSL,Yes
2997,67,Female,7,86.57,626.68,35.3,182,56,0,Month-to-month,Bank transfer,Fiber optic,No
2998,69,Male,74,67.24,4850.57,16.1,185,136,0,Two year,Mailed check,Fiber optic,No
2999,24,Male,79,60.62,4883.8,17.3,82,193,0,One year,Mailed check,Fiber optic,No
3000,20,Female,31,69.71,2064.58,38.9,693,112,0,Month-to-month,Electronic check,Fiber optic,No
3001,46,Male,81,88.39,7143.86,39.2,548,82,0,Month-to-month,Mailed check,Fiber optic,No
3002,61,Male,51,52.62,2804.91,24.9,543,269,1,One year,Electronic check,Fiber optic,No
3003,41,Male,29,87.63,2550.94,49.8,199,384,1,Month-to-month,Credit card,Fiber optic,No
3004,20,Female,15,76.66,1139.64,37.7,363,88,0,Month-to-month,Bank transfer,Fiber optic,No
3005,37,Male,76,80.55,5819.3,45.8,403,350,2,Month-to-month,Credit card,Fiber optic,Yes
3006,63,Male,25,44.61,1088.03,2.2,280,276,0,Two year,Credit card,DSL,No
3007,32,Male,61,84.53,5119.45,34.9,532,28,1,Month-to-month,Credit card,Fiber optic,Yes
3008,42,Male,41,81.18,3287.58,40,642,125,2,Month-to-month,Bank transfer,Fiber optic,Yes
3009,47,Female,69,42,2880.31,41.9,145,305,0,Two year,Credit card,Fiber optic,No
3010,31,Female,4,84.68,322.59,15.6,587,339,2,Month-to-month,Credit card,DSL,No
3011,24,Female,57,59.47,3400.38,34.2,465,73,1,Two year,Electronic check,Fiber optic,No
3012,34,Male,31,82.4,2490.88,39.8,230,331,2,Month-to-month,Electronic check,Fiber optic,Yes
3013,61,Female,3,92.83,275.72,11.5,110,143,1,Month-to-month,Electronic check,Fiber optic,No
3014,37,Male,67,67.19,4675.68,19.9,685,34,0,Month-to-month,Bank transfer,DSL,No
3015,53,Female,50,64.57,3334.43,12.6,53,134,0,Month-to-month,Mailed check,DSL,No
3016,26,Male,17,98.81,1662.63,40.4,527,81,0,Month-to-month,Mailed check,Fiber optic,Yes
3017,55,Female,60,93.74,5373.58,41.1,61,262,0,Month-to-month,Credit card,Fiber optic,No
3018,65,Female,74,72.08,5541.36,21.1,64,101,0,Month-to-month,Mailed check,Fiber optic,Yes
3019,39,Female,66,68.34,4464.88,38.6,318,176,0,Month-to-month,Credit card,Fiber optic,Yes
3020,19,Male,75,79.01,5913.63,18.7,339,340,1,One year,Electronic check,DSL,No
3021,41,Male,24,56.76,1305.8,10.4,310,273,3,Two year,Credit card,DSL,No
3022,25,Male,32,68.06,2219.85,17.6,421,136,0,Two year,Bank transfer,Fiber optic,No
3023,28,Female,19,53.88,1045.44,15.2,631,315,0,One year,Mailed check,DSL,No
3024,30,Male,66,61.13,3997.73,33.5,92,257,0,Two year,Credit card,Fiber optic,No
3025,34,Male,60,97.17,6056.93,17.7,530,206,1,Month-to-month,Electronic check,Fiber optic,Yes
3026,25,Male,66,75.18,4737.92,45.8,329,49,0,Month-to-month,Bank transfer,Fiber optic,No
3027,38,Male,15,61.04,897.98,16.3,477,297,0,Month-to-month,Credit card,Fiber optic,No
3028,35,Male,35,67.17,2282.03,34.3,594,321,0,Two year,Credit card,Fiber optic,No
3029,47,Male,69,69.37,4881.26,37.9,307,241,1,Two year,Credit card,Fiber optic,No
3030,35,Female,27,53.13,1392.14,10.1,339,91,0,One year,Bank transfer,Fiber optic,No
3031,63,Female,7,83.88,599.06,44.8,496,82,1,Month-to-month,Credit card,Fiber optic,Yes
3032,64,Male,6,67.11,414.6,7.3,628,78,0,One year,Electronic check,DSL,No
3033,48,Female,33,67.24,2281.77,11.8,257,154,4,Month-to-month,Electronic check,DSL,No
3034,55,Female,58,68.92,3808.71,12.3,448,272,0,Month-to-month,Electronic check,Fiber optic,No
3035,49,Male,49,50.89,2600.96,7.3,509,44,0,One year,Electronic check,DSL,No
3036,28,Male,17,99.9,1734.75,15.8,542,96,1,Month-to-month,Bank transfer,DSL,Yes
3037,62,Female,42,69.18,2996.44,17.5,166,19,0,Month-to-month,Electronic check,DSL,Yes
3038,42,Male,72,55.29,4038.9,43.3,100,90,0,Two year,Electronic check,Fiber optic,Yes
3039,50,Female,40,59.87,2401.77,26.3,396,350,1,One year,Mailed check,Fiber optic,No
3040,55,Female,46,99.33,4635.29,42,453,135,0,Month-to-month,Electronic check,Fiber optic,Yes
3041,58,Female,71,69.87,4891.39,45,632,275,0,Month-to-month,Bank transfer,Fiber optic,No
3042,25,Male,70,67.49,4704.37,29,396,216,0,Two year,Mailed check,Fiber optic,No
3043,28,Female,68,61.05,4239.59,17.6,191,259,1,Month-to-month,Mailed check,DSL,No
3044,39,Male,1,91.34,92.87,25.2,127,128,0,Month-to-month,Bank transfer,Fiber optic,Yes
3045,68,Male,79,90.02,7178.1,30,261,271,1,Month-to-month,Mailed check,Fiber optic,No
3046,41,Male,52,69.05,3428.74,28.2,477,19,0,One year,Credit card,Fiber optic,No
3047,58,Male,35,64.9,2223.3,10.2,273,34,0,Month-to-month,Electronic check,Fiber optic,No
3048,34,Male,69,71.8,5005.46,5.4,88,163,0,Month-to-month,Credit card,DSL,No
3049,29,Female,5,74.19,369.6,11.9,371,367,0,Month-to-month,Bank transfer,DSL,Yes
3050,63,Male,17,91.34,1527.64,18.9,259,273,4,Month-to-month,Credit card,DSL,Yes
3051,49,Male,53,62.45,3381.68,45.6,237,218,2,Month-to-month,Bank transfer,Fiber optic,Yes
3052,32,Male,52,61.44,3158.79,21.1,466,73,1,One year,Credit card,Fiber optic,No
3053,33,Male,14,65.2,950.08,14.7,402,380,0,Two year,Electronic check,DSL,No
3054,39,Male,29,63.14,1836.86,48.9,352,43,2,Two year,Bank transfer,Fiber optic,No
3055,45,Female,8,47.37,378.34,17.5,571,388,1,One year,Bank transfer,Fiber optic,No
3056,37,Male,1,62.11,61.1,11,52,229,0,One year,Bank transfer,Fiber optic,No
3057,50,Male,29,48.13,1344.72,4.8,136,137,1,Two year,Mailed check,DSL,No
3058,27,Female,36,60.73,2079.07,18.8,374,297,0,Two year,Electronic check,DSL,No
3059,57,Male,51,65.12,3379.87,24.7,258,309,1,Two year,Mailed check,Fiber optic,No
3060,49,Female,37,93.43,3306.66,28.9,270,352,0,Month-to-month,Mailed check,Fiber optic,Yes
3061,67,Female,69,95.32,6462.01,10.8,209,94,0,Month-to-month,Electronic check,DSL,Yes
3062,50,Female,53,37.89,2083.6,30.7,339,148,3,Two year,Bank transfer,Fiber optic,No
3063,19,Female,52,57.36,2976.18,23.8,550,85,3,Two year,Mailed check,Fiber optic,No
3064,50,Male,83,54.41,4689.16,37,637,12,2,One year,Mailed check,Fiber optic,No
3065,50,Male,12,66.57,763.81,23.4,343,380,0,Two year,Bank transfer,Fiber optic,No
3066,58,Female,52,68.37,3677.32,24.1,134,163,2,Two year,Electronic check,Fiber optic,No
3067,30,Female,1,57.02,59.48,23.7,335,288,0,One year,Electronic check,Fiber optic,No
3068,47,Male,7,75.4,549.63,14.1,230,203,0,Month-to-month,Electronic check,DSL,No
3069,50,Female,17,69.27,1158.34,38,645,239,0,One year,Mailed check,Fiber optic,Yes
3070,30,Female,43,71.08,2932.69,17,519,62,1,One year,Electronic check,Fiber optic,No
3071,69,Female,71,37.4,2765.62,41,550,185,0,Two year,Electronic check,Fiber optic,No
3072,43,Male,17,83.01,1362.82,46.9,248,368,2,Month-to-month,Mailed check,Fiber optic,Yes
3073,39,Female,59,66.32,3930.88,18.2,362,263,1,Two year,Electronic check,DSL,No
3074,56,Male,3,48.68,144.69,38.2,240,44,2,Two year,Credit card,Fiber optic,Yes
3075,19,Male,29,72.15,2188.15,12.8,183,101,3,Month-to-month,Electronic check,DSL,Yes
3076,55,Male,22,67.88,1480.81,22,495,284,1,Month-to-month,Electronic check,Fiber optic,Yes
3077,56,Female,38,58.14,2180.67,11,144,133,2,One year,Bank transfer,DSL,No
3078,43,Female,54,96.44,5252.97,8.8,597,87,0,Month-to-month,Mailed check,DSL,Yes
3079,63,Male,50,48.17,2415.18,6.6,167,318,3,One year,Bank transfer,DSL,No
3080,67,Male,69,89.5,6145.94,7.7,196,193,3,Month-to-month,Credit card,DSL,Yes
3081,32,Male,30,72.87,2186.67,49.9,57,109,0,Month-to-month,Electronic check,Fiber optic,No
3082,51,Female,23,80.21,1770.75,10.7,439,271,0,Month-to-month,Bank transfer,DSL,Yes
3083,59,Female,47,96.63,4739.13,17.2,160,238,0,Month-to-month,Bank transfer,DSL,Yes
3084,61,Male,21,65.4,1339.11,10.8,266,95,0,Month-to-month,Credit card,DSL,Yes
3085,66,Male,20,51.57,1038.63,16.8,295,34,1,Two year,Electronic check,Fiber optic,No
3086,57,Female,23,74.22,1627.76,47,199,38,1,Month-to-month,Bank transfer,Fiber optic,No
3087,28,Male,68,68.41,4556.83,37.9,647,290,1,Two year,Electronic check,Fiber optic,No
3088,20,Female,21,60.25,1289.13,34.2,105,267,0,Two year,Credit card,Fiber optic,No
3089,23,Female,21,39.19,819.48,17,156,182,3,Two year,Credit card,DSL,Yes
3090,26,Male,1,71.18,72.82,30.6,585,300,0,Month-to-month,Electronic check,Fiber optic,No
3091,23,Male,15,64.98,941.11,17.6,276,92,1,Two year,Credit card,Fiber optic,No
3092,26,Female,17,91.37,1629.1,8.9,244,206,0,Month-to-month,Mailed check,DSL,Yes
3093,56,Female,51,99.67,5055.58,3.5,394,164,0,Month-to-month,Bank transfer,DSL,Yes
3094,48,Female,63,62.16,3931.27,42.2,645,255,0,Two year,Mailed check,Fiber optic,No
3095,49,Female,14,63.03,861.03,18.9,88,131,2,Month-to-month,Mailed check,Fiber optic,Yes
3096,58,Female,59,46.53,2701.11,3.2,138,27,4,Two year,Credit card,DSL,No
3097,67,Male,83,60.77,5121.88,20,238,206,0,One year,Credit card,Fiber optic,No
3098,29,Female,50,68.52,3371.78,16.8,383,337,0,Month-to-month,Electronic check,DSL,Yes
3099,25,Female,34,81.01,2814.54,12.4,605,306,0,Month-to-month,Mailed check,Fiber optic,No
3100,25,Female,6,76.33,448.17,30.1,281,373,0,One year,Bank transfer,Fiber optic,No
3101,67,Male,49,59.8,3007.98,14.4,335,235,1,One year,Electronic check,DSL,Yes
3102,45,Male,6,51,311.35,9.9,100,25,0,One year,Electronic check,DSL,No
3103,37,Female,69,73.13,4900.7,48.3,415,27,0,Month-to-month,Electronic check,Fiber optic,Yes
3104,64,Female,7,72.6,485.33,13.1,485,171,0,Month-to-month,Credit card,DSL,No
3105,24,Male,77,76.92,6177.65,31.4,534,198,0,Month-to-month,Credit card,Fiber optic,No
3106,28,Male,51,89.8,4458.52,38.2,122,341,0,Month-to-month,Electronic check,Fiber optic,Yes
3107,37,Male,1,94.93,95.66,9.2,226,163,5,Month-to-month,Credit card,DSL,Yes
3108,33,Male,13,72.96,929.31,14.2,56,102,0,Month-to-month,Credit card,DSL,No
3109,21,Female,43,64.75,2828.3,6.1,673,263,0,Month-to-month,Electronic check,DSL,No
3110,23,Male,27,45.62,1256.53,31.1,306,82,0,One year,Bank transfer,Fiber optic,No
3111,39,Female,71,51.2,3480.45,17.3,612,247,0,One year,Bank transfer,DSL,No
3112,43,Female,3,85.21,244.13,23.1,627,167,2,Month-to-month,Credit card,Fiber optic,No
3113,20,Male,58,54.78,3333.16,34.6,418,328,0,One year,Bank transfer,Fiber optic,No
3114,58,Male,17,63.32,1105.29,45.5,123,238,1,One year,Bank transfer,Fiber optic,Yes
3115,59,Male,45,48.78,2142.77,2.8,148,319,0,One year,Credit card,DSL,No
3116,31,Male,78,73.1,5696.88,40.9,236,276,0,One year,Bank transfer,Fiber optic,No
3117,28,Female,58,75.19,4560.75,32.8,669,212,1,Month-to-month,Credit card,Fiber optic,No
